ID;w;day_list;week_list;month_list
1000007944;1.3627;1;5;1
1000007945;1.2919;0;0;0
1000007946;0.6649;0;0;0
1000007947;0.5983;0;0;0
1000007948;0.7945;0;0;0
1000007949;0.8756;0;0;0
1000007950;1.3377;0;1;1
1000007951;1.1082;0;0;1
1000007952;0.857;0;0;0
1000007953;0.7626;0;0;0
1000007954;0.9948;0;0;0
1000007955;2.2711;0;0;0
1000007956;0.6463;0;0;0
1000007957;1.5509;0;0;0
1000007958;0.6851;0;1;1
1000007959;0.5339;0;0;0
1000007960;2.7421;0;0;0
1000007961;0.6661;0;0;0
1000007962;0.9245;1;5;1
1000007963;1.0199;0;0;0
1000007964;0.634;0;0;0
1000007965;0.8472;0;0;0
1000007966;0.9675;0;0;0
1000007967;1.013;0;1;1
1000007968;1.0218;0;0;0
1000007969;0.6712;0;0;0
1000007970;0.8781;0;3;1
1000007971;1.0065;0;0;0
1000007972;1.3425;0;4;1
1000007973;0.9654;0;0;0
1000007974;0.7913;0;0;0
1000007975;1.4383;1;6;1
1000007976;0.7225;0;4;1
1000007977;0.6974;0;1;1
1000007978;0.6602;0;0;0
1000007979;0.6803;0;0;0
1000007980;1.9717;0;5;1
1000007981;0.9873;0;0;0
1000007982;1.5163;0;0;0
1000007983;0.8095;0;0;0
1000007984;0.6672;0;0;0
1000007985;1.3881;0;0;0
1000007986;0.5782;0;0;0
1000007987;0.5918;0;0;0
1000007988;0.7923;0;0;0
1000007989;0.9134;0;1;1
1000007990;1.1854;0;0;1
1000007991;0.9303;0;0;0
1000007992;0.8638;0;1;1
1000007993;0.5816;0;0;0
1000007994;1.4947;0;0;0
1000007995;0.6491;0;0;0
1000007996;0.7805;0;0;0
1000007997;0.9457;0;1;1
1000007998;0.9384;0;0;0
1000007999;1.392;0;0;0
1000008000;0.6387;0;0;0
1000008001;0.8236;0;0;0
1000008002;2.3436;0;4;1
1000008003;1.6351;1;3;1
1000008004;0.6855;0;3;1
1000008005;1.0338;0;0;0
1000008006;0.7569;0;2;1
1000008007;1.3495;0;7;1
1000008008;0.8753;1;7;1
1000008009;1.05;0;0;0
1000008010;1.484;0;0;0
1000008011;1.0051;0;0;0
1000008012;1.3283;0;0;0
1000008013;1.2344;0;0;0
1000008014;0.4831;0;0;0
1000008015;1.0846;0;0;0
1000008016;0.7242;0;0;0
1000008017;0.8959;0;0;0
1000008018;0.5485;0;0;0
1000008019;0.9296;0;0;0
1000008020;1.5096;0;0;0
1000008021;0.7509;0;0;0
1000008022;0.9278;0;0;0
1000008023;0.757;0;0;0
1000008024;1.1619;0;0;0
1000008025;0.7185;0;0;0
1000008026;0.6895;0;0;0
1000008027;0.6069;0;0;1
1000008028;1.9105;1;3;1
1000008029;0.775;0;0;0
1000008030;0.9425;0;0;1
1000008031;0.8814;1;4;1
1000008032;1.1432;0;0;0
1000008033;1.6234;0;1;1
1000008034;1.3903;0;0;0
1000008035;0.7147;0;0;0
1000008036;0.7026;0;0;0
1000008037;0.8998;0;0;0
1000008038;1.2122;1;1;1
1000008039;0.915;0;0;0
1000008040;2.0492;0;5;1
1000008041;1.1454;0;0;1
1000008042;1.0599;1;1;1
1000008043;1.0889;0;0;1
1000008044;0.8932;0;0;0
1000008045;0.8502;0;0;0
1000008046;0.7788;0;0;0
1000008047;0.6246;0;0;0
1000008048;0.5338;0;0;0
1000008049;0.857;0;0;0
1000008050;0.9442;0;0;0
1000008051;0.7834;0;0;0
1000008052;1.1588;0;2;1
1000008053;0.9614;0;1;1
1000008054;1.8267;0;7;1
1000008055;0.755;0;0;1
1000008056;0.9634;0;0;0
1000008057;0.9703;1;1;1
1000008058;0.7077;0;0;0
1000008059;1.4964;0;0;1
1000008060;1.0847;0;0;0
1000008061;0.6551;0;0;1
1000008062;0.8284;0;1;1
1000008063;1.5288;1;5;1
1000008064;0.902;0;0;1
1000008065;0.7094;0;5;1
1000008066;1.0367;0;0;0
1000008067;0.8885;0;0;0
1000008068;0.9092;0;0;0
1000008069;0.974;0;0;0
1000008070;1.0645;0;0;0
1000008071;0.8017;0;0;0
1000008072;1.0269;0;0;0
1000008073;0.9569;1;7;1
1000008074;0.8756;0;0;0
1000008075;0.9046;0;0;0
1000008076;1.0928;0;0;0
1000008077;0.6379;0;7;1
1000008078;1.3073;0;0;1
1000008079;0.6673;0;0;0
1000008080;1.0828;0;0;0
1000008081;1.5942;0;0;0
1000008082;0.9024;1;7;1
1000008083;1.1445;0;0;0
1000008084;1.4088;0;0;0
1000008085;1.3692;0;0;0
1000008086;0.8373;0;0;0
1000008087;0.7549;0;0;0
1000008088;0.9056;0;0;0
1000008089;0.879;1;1;1
1000008090;0.845;0;0;0
1000008091;0.9236;0;2;1
1000008092;0.9847;0;6;1
1000008093;0.6692;0;0;0
1000008094;0.8659;0;0;0
1000008095;0.7364;0;0;0
1000008096;0.8647;0;0;0
1000008097;0.9297;0;0;0
1000008098;1.0254;0;0;0
1000008099;0.9174;0;0;0
1000008100;1.6865;0;1;1
1000008101;0.8361;0;0;0
1000008102;0.7945;0;0;0
1000008103;0.7686;0;0;0
1000008104;1.5891;0;0;0
1000008105;0.8655;0;0;0
1000008106;1.3421;0;0;0
1000008107;1.1601;0;0;0
1000008108;1.2122;0;0;0
1000008109;0.6507;0;0;0
1000008110;1.9746;0;0;0
1000008111;1.0349;0;0;0
1000008112;0.8312;1;1;1
1000008113;1.7319;0;0;0
1000008114;0.6172;0;0;0
1000008115;0.6878;0;0;0
1000008116;1.7021;0;0;0
1000008117;1.4528;0;0;1
1000008118;1.3942;0;0;0
1000008119;1.0641;0;0;0
1000008120;0.7361;0;0;1
1000008121;0.9279;0;0;0
1000008122;0.9194;0;0;1
1000008123;0.7711;0;1;1
1000008124;0.6337;0;0;0
1000008125;0.9036;0;0;0
1000008126;0.972;0;0;0
1000008127;0.6352;0;0;0
1000008128;0.7987;0;0;0
1000008129;1.7817;0;0;0
1000008130;2.0172;0;0;0
1000008131;0.7578;0;0;0
1000008132;0.8843;1;3;1
1000008133;0.9792;0;6;1
1000008134;0.8679;0;0;0
1000008135;1.3417;0;0;1
1000008136;1.2598;0;1;1
1000008137;0.7787;0;0;0
1000008138;0.9258;0;0;0
1000008139;0.9743;0;3;1
1000008140;0.9115;0;0;0
1000008141;1.4135;0;1;1
1000008142;0.8159;0;0;0
1000008143;0.9083;1;6;1
1000008144;1.0587;0;0;0
1000008145;0.5969;0;1;1
1000008146;0.5895;1;5;1
1000008147;1.2616;0;0;0
1000008148;1.0825;0;0;0
1000008149;0.8132;0;0;0
1000008150;1.0777;0;0;1
1000008151;1.0129;0;0;0
1000008152;1.3274;0;0;0
1000008153;1.0474;0;0;0
1000008154;0.8978;0;0;0
1000008155;1.5774;0;0;0
1000008156;0.9092;0;0;0
1000008157;1.0428;0;4;1
1000008158;0.7458;0;0;0
1000008159;0.9995;0;0;0
1000008160;0.7763;0;0;0
1000008161;0.871;0;0;0
1000008162;1.537;0;0;0
1000008163;0.7515;1;7;1
1000008164;0.5663;0;0;0
1000008165;1.0348;0;0;0
1000008166;1.0512;0;0;0
1000008167;0.8328;0;2;1
1000008168;0.8871;0;0;0
1000008169;0.8473;1;7;1
1000008170;1.1454;0;0;0
1000008171;0.9159;0;0;0
1000008172;1.3673;0;0;1
1000008173;1.1857;0;0;0
1000008174;0.7958;0;0;0
1000008175;1.1487;0;0;0
1000008176;1.0416;0;0;0
1000008177;1.2616;0;0;0
1000008178;0.9823;0;0;0
1000008179;0.825;0;0;0
1000008180;0.7374;0;1;1
1000008181;1.4577;0;0;0
1000008182;0.9519;0;0;0
1000008183;0.8869;0;0;0
1000008184;0.8624;1;1;1
1000008185;0.8672;0;0;1
1000008186;0.8131;0;0;0
1000008187;0.5755;0;0;1
1000008188;0.541;0;0;0
1000008189;1.8408;0;0;0
1000008190;0.7104;0;0;0
1000008191;1.1377;0;0;0
1000008192;0.8361;0;0;0
1000008193;0.7294;0;0;1
1000008194;0.9113;0;0;0
1000008195;0.7056;0;0;1
1000008196;0.7588;0;0;0
1000008197;0.6234;0;0;0
1000008198;1.3214;0;0;0
1000008199;1.0414;0;0;0
1000008200;1.0417;0;0;0
1000008201;0.7184;0;0;0
1000008202;0.6924;0;0;0
1000008203;0.8792;0;0;0
1000008204;1.0815;0;0;0
1000008205;1.0592;0;0;0
1000008206;1.1795;1;7;1
1000008207;0.5712;0;0;0
1000008208;0.6796;0;1;1
1000008209;0.796;0;0;0
1000008210;1.5828;0;0;1
1000008211;0.8817;0;4;1
1000008212;0.6719;0;0;0
1000008213;2.4098;0;0;0
1000008214;0.5561;0;0;0
1000008215;0.751;0;0;0
1000008216;0.9792;0;0;0
1000008217;0.7256;0;0;0
1000008218;1.3953;0;0;0
1000008219;0.6631;0;0;0
1000008220;0.6287;0;0;0
1000008221;0.8066;0;0;0
1000008222;1.377;0;0;0
1000008223;0.607;0;0;0
1000008224;0.7319;0;3;1
1000008225;0.9766;0;0;0
1000008226;1.1641;0;0;0
1000008227;0.9127;0;0;0
1000008228;1.1124;0;0;0
1000008229;0.9452;0;0;0
1000008230;1.7898;0;0;1
1000008231;0.6433;0;0;0
1000008232;0.5988;0;0;0
1000008233;0.9428;0;0;0
1000008234;1.9384;0;0;0
1000008235;1.0035;0;0;0
1000008236;1.1006;0;0;0
1000008237;0.5668;0;0;0
1000008238;0.5051;0;0;0
1000008239;1.0891;0;1;1
1000008240;0.9709;0;0;1
1000008241;1.3367;0;0;0
1000008242;1.1627;0;0;0
1000008243;0.6234;0;0;0
1000008244;1.3418;0;0;0
1000008245;0.7583;0;0;0
1000008246;0.6159;0;3;1
1000008247;0.8393;0;0;0
1000008248;1.7662;0;0;0
1000008249;0.8841;0;1;1
1000008250;1.0482;0;0;0
1000008251;0.7694;0;0;0
1000008252;1.6835;0;0;0
1000008253;0.704;0;0;0
1000008254;0.9489;0;0;0
1000008255;1.0329;0;0;0
1000008256;0.9437;0;0;0
1000008257;0.9017;0;0;0
1000008258;0.4934;0;0;1
1000008259;0.8642;0;0;0
1000008260;0.9081;0;1;1
1000008261;0.6478;0;0;0
1000008262;0.8931;0;0;0
1000008263;1.0777;0;0;0
1000008264;1.5163;0;0;0
1000008265;1.2616;0;3;1
1000008266;0.8596;0;2;1
1000008267;0.7331;0;0;0
1000008268;0.7572;0;0;0
1000008269;0.8685;0;0;0
1000008270;0.856;0;0;0
1000008271;2.3532;0;1;1
1000008272;1.0122;0;0;0
1000008273;0.8802;0;0;0
1000008274;0.9995;0;5;1
1000008275;0.7876;0;0;0
1000008276;0.8926;0;0;0
1000008277;0.8148;0;6;1
1000008278;0.8343;0;0;0
1000008279;0.5668;0;0;0
1000008280;1.4849;0;0;0
1000008281;1.0099;0;0;0
1000008282;1.1551;0;0;1
1000008283;0.8026;0;0;0
1000008284;0.9792;0;1;1
1000008285;1.769;0;0;1
1000008286;0.7073;0;0;0
1000008287;3.0119;0;0;0
1000008288;1.0049;1;7;1
1000008289;0.708;0;0;0
1000008290;0.8575;0;0;0
1000008291;1.5369;0;5;1
1000008292;1.3648;0;0;0
1000008293;1.1013;0;0;1
1000008294;0.7461;0;0;0
1000008295;0.8069;0;0;0
1000008296;0.7016;0;1;1
1000008297;0.737;0;0;0
1000008298;1.048;1;5;1
1000008299;1.9826;0;0;0
1000008300;0.8572;0;0;0
1000008301;0.7952;0;0;0
1000008302;0.7328;0;0;0
1000008303;0.9703;0;0;1
1000008304;1.3137;0;0;1
1000008305;2.8258;1;3;1
1000008306;0.8084;0;0;0
1000008307;0.6089;0;0;0
1000008308;0.6937;1;4;1
1000008309;0.6142;0;0;0
1000008310;0.9998;0;0;0
1000008311;0.7152;0;1;1
1000008312;1.1779;0;0;0
1000008313;0.6194;0;0;0
1000008314;0.9364;0;0;0
1000008315;1.7989;0;5;1
1000008316;0.7618;0;0;0
1000008317;1.1198;1;1;1
1000008318;0.8727;0;0;0
1000008319;0.9227;0;0;0
1000008320;0.5153;0;0;0
1000008321;0.9219;0;0;0
1000008322;1.0496;0;0;0
1000008323;1.7748;0;4;1
1000008324;0.9766;0;3;1
1000008325;1.1186;1;6;1
1000008326;0.8928;1;4;1
1000008327;1.0291;0;0;0
1000008328;1.2445;0;0;0
1000008329;0.8063;0;0;0
1000008330;1.8084;1;7;1
1000008331;0.8913;1;1;1
1000008332;0.7992;0;0;0
1000008333;1.0113;0;0;0
1000008334;0.6473;0;0;0
1000008335;1.6402;0;5;1
1000008336;0.7319;0;0;0
1000008337;1.075;0;0;1
1000008338;0.897;0;0;0
1000008339;0.5725;0;0;0
1000008340;1.0218;0;0;0
1000008341;0.9563;0;0;0
1000008342;1.0086;0;0;0
1000008343;1.0921;0;0;0
1000008344;1.046;0;0;0
1000008345;1.471;0;0;1
1000008346;0.6477;0;0;0
1000008347;0.8763;0;0;0
1000008348;0.7943;0;0;0
1000008349;0.8847;0;0;0
1000008350;0.9859;1;1;1
1000008351;0.5515;0;0;0
1000008352;0.9181;0;0;0
1000008353;1.0845;0;0;0
1000008354;0.9419;0;0;1
1000008355;1.5535;0;1;1
1000008356;0.7642;0;5;1
1000008357;0.8403;0;0;0
1000008358;1.1926;0;0;0
1000008359;1.3394;0;0;1
1000008360;2.3853;0;1;1
1000008361;1.7259;0;0;0
1000008362;2.1401;0;1;1
1000008363;0.8574;0;0;0
1000008364;0.9714;0;0;0
1000008365;0.9044;1;5;1
1000008366;0.8596;0;0;0
1000008367;1.4326;0;0;0
1000008368;1.0638;0;0;0
1000008369;1.0925;0;0;0
1000008370;0.8349;0;0;0
1000008371;0.7973;0;0;0
1000008372;0.9879;0;0;0
1000008373;0.7986;0;0;0
1000008374;0.7739;0;0;0
1000008375;0.832;0;0;1
1000008376;0.9151;0;0;0
1000008377;0.9921;0;0;1
1000008378;1.316;0;4;1
1000008379;2.0644;0;1;1
1000008380;1.3208;0;0;0
1000008381;1.0267;0;0;0
1000008382;0.9786;0;0;0
1000008383;1.1069;0;2;1
1000008384;0.8158;0;2;1
1000008385;0.647;0;0;0
1000008386;0.8063;0;0;0
1000008387;0.9868;0;0;1
1000008388;1.0974;0;0;0
1000008389;0.8253;0;0;0
1000008390;1.1527;0;0;1
1000008391;1.8425;1;1;1
1000008392;1.7748;0;1;1
1000008393;0.5973;0;3;1
1000008394;0.9134;0;0;0
1000008395;0.8373;0;0;1
1000008396;1.1713;0;0;0
1000008397;0.6232;0;0;0
1000008398;1.7723;0;0;0
1000008399;0.7032;0;1;1
1000008400;0.8638;0;0;0
1000008401;0.8105;0;0;0
1000008402;0.7716;0;0;0
1000008403;0.6408;0;0;0
1000008404;1.0134;0;0;0
1000008405;1.2839;0;0;0
1000008406;0.8733;0;0;0
1000008407;0.8472;0;0;0
1000008408;1.0721;0;3;1
1000008409;0.9635;0;0;0
1000008410;1.7788;0;0;0
1000008411;0.6244;0;0;0
1000008412;1.2125;0;0;0
1000008413;0.8579;0;5;1
1000008414;1.7898;0;0;1
1000008415;0.8647;0;0;1
1000008416;0.9846;0;4;1
1000008417;0.7788;0;0;0
1000008418;0.8478;0;0;0
1000008419;0.9422;0;4;1
1000008420;1.5828;0;3;1
1000008421;0.7557;0;0;0
1000008422;1.0261;0;0;0
1000008423;1.1709;1;5;1
1000008424;1.7363;1;3;1
1000008425;0.6773;0;0;0
1000008426;1.5237;1;7;1
1000008427;1.2308;0;0;0
1000008428;0.9384;0;0;0
1000008429;0.8695;0;0;0
1000008430;0.8017;0;2;1
1000008431;2.0761;1;3;1
1000008432;0.7514;0;0;0
1000008433;0.6833;0;0;0
1000008434;1.179;0;0;0
1000008435;1.1695;0;1;1
1000008436;0.6831;0;3;1
1000008437;0.7916;0;0;1
1000008438;1.0396;0;0;1
1000008439;0.8166;1;6;1
1000008440;0.8235;0;4;1
1000008441;1.1854;0;0;0
1000008442;0.9675;0;0;0
1000008443;0.8387;0;0;0
1000008444;1.1109;0;0;0
1000008445;2.9656;0;0;0
1000008446;0.9381;0;0;0
1000008447;0.7321;0;0;0
1000008448;0.748;0;0;0
1000008449;0.8287;0;0;0
1000008450;0.6159;0;1;1
1000008451;1.2411;0;0;0
1000008452;0.9351;0;0;0
1000008453;0.7465;0;0;0
1000008454;1.0811;0;0;0
1000008455;0.7592;0;0;0
1000008456;0.8064;0;0;0
1000008457;0.8945;0;0;1
1000008458;0.8226;0;0;0
1000008459;0.5793;0;4;1
1000008460;1.0079;0;0;0
1000008461;0.6069;0;0;0
1000008462;0.7745;0;0;0
1000008463;0.8481;0;0;1
1000008464;0.8966;0;0;0
1000008465;1.4867;1;4;1
1000008466;1.1191;0;0;0
1000008467;2.1811;0;1;1
1000008468;1.164;0;0;0
1000008469;0.6161;0;0;0
1000008470;1.4891;0;0;0
1000008471;1.0117;0;0;0
1000008472;0.8829;0;0;0
1000008473;1.149;0;0;0
1000008474;0.9694;0;0;0
1000008475;0.9731;0;1;1
1000008476;1.0701;0;0;0
1000008477;1.0756;0;0;0
1000008478;0.6393;0;1;1
1000008479;0.7656;0;0;0
1000008480;0.8997;0;0;1
1000008481;1.008;0;0;0
1000008482;1.5769;0;0;0
1000008483;0.6445;0;0;0
1000008484;1.5262;0;0;0
1000008485;0.7717;0;0;0
1000008486;0.6694;0;0;0
1000008487;1.1691;0;0;0
1000008488;0.8434;0;0;1
1000008489;0.8119;0;0;0
1000008490;0.6443;0;0;0
1000008491;0.8714;0;0;0
1000008492;0.8905;0;3;1
1000008493;1.2921;0;0;0
1000008494;0.765;0;0;0
1000008495;1.9389;1;3;1
1000008496;0.5864;1;7;1
1000008497;1.0103;0;0;0
1000008498;1.3882;0;0;0
1000008499;0.6697;0;4;1
1000008500;1.3157;0;0;0
1000008501;1.0653;1;6;1
1000008502;1.6648;0;0;0
1000008503;0.8012;0;0;0
1000008504;1.7075;0;0;0
1000008505;1.7464;0;0;0
1000008506;0.7532;0;0;0
1000008507;0.5845;0;0;0
1000008508;0.9197;1;4;1
1000008509;0.9219;1;5;1
1000008510;0.8506;0;0;1
1000008511;1.1522;0;0;0
1000008512;0.8977;0;0;0
1000008513;1.2296;0;0;0
1000008514;1.0524;0;0;0
1000008515;1.6778;0;0;0
1000008516;0.7596;0;1;1
1000008517;1.1075;0;1;1
1000008518;0.8872;0;5;1
1000008519;1.7903;0;3;1
1000008520;1.0087;0;0;0
1000008521;0.8681;0;0;0
1000008522;1.0561;0;0;0
1000008523;0.6786;0;0;0
1000008524;0.8542;0;0;0
1000008525;2.5585;0;0;0
1000008526;0.7405;0;0;0
1000008527;1.112;0;1;1
1000008528;0.8254;0;1;1
1000008529;0.8739;1;1;1
1000008530;0.7108;0;0;0
1000008531;1.2352;1;1;1
1000008532;0.8925;0;0;0
1000008533;1.1753;0;0;0
1000008534;1.7592;0;0;0
1000008535;0.5939;0;0;0
1000008536;0.7331;0;0;0
1000008537;0.7073;0;0;0
1000008538;1.3246;0;0;0
1000008539;0.8766;1;7;1
1000008540;0.974;0;0;0
1000008541;0.92;0;0;0
1000008542;1.1941;0;3;1
1000008543;0.8287;0;0;0
1000008544;1.0327;0;0;1
1000008545;1.2018;0;0;0
1000008546;1.0213;0;0;1
1000008547;0.7716;0;0;0
1000008548;0.8685;0;0;0
1000008549;0.9565;0;0;0
1000008550;0.5105;0;0;0
1000008551;0.9217;0;0;0
1000008552;0.9081;0;0;0
1000008553;1.3299;0;0;0
1000008554;0.8177;0;5;1
1000008555;0.6849;0;0;0
1000008556;0.9811;0;0;0
1000008557;1.3254;0;1;1
1000008558;1.0793;0;0;0
1000008559;0.6189;0;0;0
1000008560;0.8815;0;1;1
1000008561;1.2508;0;1;1
1000008562;0.5316;0;1;1
1000008563;1.5988;0;0;0
1000008564;0.7442;0;0;0
1000008565;0.8798;0;0;1
1000008566;0.8344;0;0;0
1000008567;1.4947;0;0;0
1000008568;1.0291;1;1;1
1000008569;0.8219;0;1;1
1000008570;0.7995;0;0;0
1000008571;1.0013;0;0;0
1000008572;1.1355;0;0;0
1000008573;1.4503;0;0;0
1000008574;0.9197;0;0;0
1000008575;0.7113;0;0;0
1000008576;0.7022;0;0;0
1000008577;2.1794;0;0;0
1000008578;0.7252;0;0;0
1000008579;0.9297;0;0;0
1000008580;0.5693;0;0;0
1000008581;0.7471;0;0;0
1000008582;0.832;0;0;0
1000008583;0.8002;0;0;0
1000008584;0.9501;0;0;0
1000008585;0.7675;0;0;0
1000008586;0.6445;0;0;0
1000008587;0.7891;0;5;1
1000008588;1.7748;0;0;1
1000008589;1.1627;0;0;0
1000008590;0.7716;0;0;0
1000008591;1.3456;0;0;0
1000008592;0.7288;0;0;0
1000008593;1.4606;0;0;0
1000008594;2.0546;0;0;1
1000008595;1.1733;0;5;1
1000008596;0.7988;0;1;1
1000008597;1.433;0;0;1
1000008598;0.6889;0;0;0
1000008599;1.4665;0;1;1
1000008600;1.481;0;0;0
1000008601;1.5881;0;0;0
1000008602;1.0396;0;0;0
1000008603;0.6373;0;0;0
1000008604;0.7309;0;0;0
1000008605;0.8726;1;4;1
1000008606;1.8753;0;1;1
1000008607;1.2226;0;0;1
1000008608;1.1546;0;0;1
1000008609;0.8339;1;7;1
1000008610;0.6785;0;0;0
1000008611;0.8651;0;0;0
1000008612;0.8815;0;0;0
1000008613;0.8854;0;0;1
1000008614;0.9418;0;0;0
1000008615;1.2277;0;0;0
1000008616;0.9902;0;0;0
1000008617;0.67;0;5;1
1000008618;1.3908;0;0;0
1000008619;0.766;0;0;0
1000008620;0.7574;0;0;0
1000008621;0.9586;0;0;1
1000008622;0.7994;0;0;0
1000008623;1.0396;0;1;1
1000008624;1.2102;0;0;0
1000008625;0.5389;0;0;0
1000008626;0.7141;0;0;0
1000008627;1.0101;0;0;0
1000008628;0.8687;0;0;0
1000008629;0.8345;0;0;1
1000008630;0.899;0;0;0
1000008631;0.9708;0;6;1
1000008632;0.5617;1;2;1
1000008633;0.5428;0;0;0
1000008634;0.4915;0;0;0
1000008635;0.6952;0;0;0
1000008636;0.833;0;0;0
1000008637;2.5838;0;0;0
1000008638;1.2539;1;6;1
1000008639;1.3996;0;0;1
1000008640;1.1626;0;1;1
1000008641;0.6922;0;0;0
1000008642;0.7187;0;0;1
1000008643;0.8024;0;0;0
1000008644;0.974;0;0;0
1000008645;0.822;0;0;0
1000008646;1.7421;0;2;1
1000008647;0.9645;0;1;1
1000008648;0.6836;0;0;0
1000008649;1.0844;0;5;1
1000008650;1.4285;1;4;1
1000008651;3.0119;0;3;1
1000008652;1.0561;0;0;1
1000008653;0.9802;0;0;0
1000008654;1.3348;0;0;1
1000008655;0.8268;0;0;1
1000008656;2.506;1;6;1
1000008657;1.0875;1;6;1
1000008658;0.7918;0;1;1
1000008659;1.6263;0;0;0
1000008660;1.4827;0;0;0
1000008661;0.5314;0;5;1
1000008662;1.1386;0;0;0
1000008663;0.74;0;0;0
1000008664;1.2421;0;0;1
1000008665;1.0879;0;0;0
1000008666;0.8527;0;1;1
1000008667;0.9024;0;1;1
1000008668;1.7254;0;0;0
1000008669;1.8642;1;3;1
1000008670;0.9899;0;0;1
1000008671;0.5897;0;1;1
1000008672;0.7773;0;0;0
1000008673;0.5969;0;0;0
1000008674;1.4489;0;3;1
1000008675;0.9053;0;0;0
1000008676;0.7414;0;0;0
1000008677;0.9995;0;5;1
1000008678;2.3621;0;0;1
1000008679;0.5803;0;1;1
1000008680;0.7886;0;0;0
1000008681;1.0122;0;0;0
1000008682;1.0074;0;0;0
1000008683;2.0221;0;0;0
1000008684;0.8269;1;7;1
1000008685;0.8709;0;0;1
1000008686;0.8998;0;0;1
1000008687;0.9427;0;0;0
1000008688;0.6685;0;0;0
1000008689;1.3409;0;0;0
1000008690;2.5004;1;1;1
1000008691;1.2582;0;0;0
1000008692;0.6103;0;0;0
1000008693;0.7752;0;1;1
1000008694;1.0971;0;0;0
1000008695;1.5123;0;0;0
1000008696;2.2167;0;0;0
1000008697;1.6607;0;0;0
1000008698;1.6556;0;1;1
1000008699;1.1006;0;1;1
1000008700;0.7777;0;0;0
1000008701;1.7866;0;0;0
1000008702;0.7126;0;0;0
1000008703;1.1156;0;0;0
1000008704;0.8177;0;0;0
1000008705;0.5194;0;0;0
1000008706;1.7261;0;0;1
1000008707;1.0599;0;0;0
1000008708;0.7585;0;0;0
1000008709;0.579;0;0;0
1000008710;0.9698;0;0;0
1000008711;1.101;0;0;0
1000008712;0.8835;1;5;1
1000008713;1.008;0;0;1
1000008714;2.2268;0;0;0
1000008715;0.8348;0;0;1
1000008716;1.0552;0;0;0
1000008717;1.3445;0;0;0
1000008718;0.7966;0;0;0
1000008719;0.7616;0;0;0
1000008720;0.6057;0;2;1
1000008721;0.8689;0;0;0
1000008722;0.8372;0;0;0
1000008723;0.6119;0;4;1
1000008724;0.9716;0;0;0
1000008725;1.0705;0;0;0
1000008726;0.89;0;0;0
1000008727;0.6661;0;0;0
1000008728;0.8783;0;0;0
1000008729;1.2318;1;2;1
1000008730;0.6375;1;4;1
1000008731;0.6437;0;0;0
1000008732;1.2341;0;0;0
1000008733;1.1135;0;0;1
1000008734;1.6265;0;0;0
1000008735;1.4133;0;0;0
1000008736;1.1962;0;0;0
1000008737;0.8685;0;0;0
1000008738;0.9887;0;0;0
1000008739;1.2203;0;0;0
1000008740;0.9709;0;0;0
1000008741;1.3794;0;0;0
1000008742;0.7701;0;2;1
1000008743;1.0314;0;0;0
1000008744;0.6387;0;0;0
1000008745;0.8648;0;0;1
1000008746;1.1122;0;0;0
1000008747;0.9716;0;0;0
1000008748;1.1489;1;2;1
1000008749;0.8368;0;0;0
1000008750;0.8271;0;0;0
1000008751;2.1811;1;5;1
1000008752;0.9883;1;5;1
1000008753;1.7261;0;0;0
1000008754;0.649;0;0;0
1000008755;0.6368;0;0;0
1000008756;0.6912;0;0;0
1000008757;0.9059;0;0;0
1000008758;0.999;0;0;0
1000008759;0.8322;1;7;1
1000008760;0.9131;0;0;0
1000008761;1.0199;0;0;1
1000008762;0.7615;0;0;0
1000008763;1.2602;0;3;1
1000008764;1.5881;0;0;1
1000008765;1.1733;0;0;0
1000008766;0.7884;1;5;1
1000008767;0.8961;0;0;0
1000008768;1.0086;0;1;1
1000008769;1.1946;0;0;0
1000008770;0.5418;0;0;0
1000008771;0.644;0;2;1
1000008772;0.7244;0;0;0
1000008773;0.8577;0;0;0
1000008774;0.9442;0;0;0
1000008775;0.7961;0;0;0
1000008776;0.7471;0;0;0
1000008777;1.3272;0;0;0
1000008778;0.9935;0;0;0
1000008779;1.431;0;0;1
1000008780;0.8344;0;0;0
1000008781;0.8642;0;0;0
1000008782;1.2022;0;0;0
1000008783;1.7362;0;0;0
1000008784;0.6041;0;0;0
1000008785;0.7319;0;0;0
1000008786;1.6731;0;0;0
1000008787;0.8916;0;0;1
1000008788;0.7717;0;0;0
1000008789;0.7184;0;0;0
1000008790;0.5813;0;0;0
1000008791;0.7822;0;0;0
1000008792;1.0834;0;0;0
1000008793;1.0083;0;0;0
1000008794;0.6961;0;0;0
1000008795;1.2249;1;6;1
1000008796;0.9072;1;3;1
1000008797;0.591;0;0;0
1000008798;0.7975;0;0;0
1000008799;1.1227;0;0;0
1000008800;0.9526;0;0;1
1000008801;1.6773;0;0;0
1000008802;1.0878;0;0;0
1000008803;1.2012;0;5;1
1000008804;0.8915;0;0;1
1000008805;0.6897;0;0;0
1000008806;0.685;0;0;1
1000008807;0.8795;0;0;0
1000008808;0.9585;0;0;0
1000008809;1.1803;0;0;0
1000008810;0.8387;0;0;0
1000008811;1.1749;0;1;1
1000008812;0.623;0;1;1
1000008813;0.6602;0;0;0
1000008814;1.0157;0;0;0
1000008815;1.7748;1;5;1
1000008816;0.8353;0;0;0
1000008817;0.7238;0;0;0
1000008818;0.6366;0;0;0
1000008819;0.7557;0;2;1
1000008820;1.2306;0;0;0
1000008821;0.5743;0;0;0
